154661,9.111041,9.790895,12.164255,9.265185,3.838997,8.209671,6.435778,7.955017,8.421055,12.627641,11.964095,9.164083,5.424696,8.546399,10.758153,13.433815,9.36792,10.152629,8.192945,12.580698,11.376428,15.184125,9.418762,11.327858,11.433353,9.398176,7.852246,10.656555,10.507332,7.487927,8.027597,10.398524,11.652334,8.032433,8.586054,11.786223,12.058016,9.273834,11.667635,8.909556,5.662175,8.101885,8.01419,13.446312,13.460377,10.230901,7.118341,8.883357,11.920152,12.874776,11.36808,11.700202,9.685929,8.670022,9.541624,8.910124,12.049272,11.596434,7.808161,12.252909,8.434935,9.000043,11.743586,8.919792,6.321755,8.653072,12.128497,6.683868,11.204883,9.773013,14.909387,10.179801,15.66779,8.06236,5.760403,10.039959,13.920278,16.743918,
137872,51.284861,49.892785,48.579485,59.185825,30.508568,40.138275,20.571898,30.432804,48.865768,73.602131,75.946566,48.784535,37.975326,50.196422,48.84252,62.533768,61.471936,46.774064,50.356681,72.679364,69.069037,78.817057,77.524063,61.86246,50.303536,57.840248,48.936679,69.07396,46.69449,48.64081,57.540625,61.342052,71.042481,41.796938,67.211491,65.397382,79.766622,71.416507,67.619429,55.522353,50.173322,54.612552,54.127725,76.580299,68.642282,73.896118,33.322995,56.759342,75.135782,70.470178,72.297231,53.413146,54.102888,59.271021,47.297424,62.185293,56.478553,58.925018,70.723063,77.074595,51.648755,45.231247,77.800015,60.952502,37.053323,58.28784,69.700269,65.331018,63.045607,67.172614,78.266016,56.202373,76.892917,47.913118,58.191937,66.240954,62.925423,80.151494,
319,71.174418,95.56633,106.26216,81.760921,56.406234,91.599465,73.556552,54.450167,109.780923,90.454521,71.759553,64.206343,61.008867,63.262258,65.572351,92.703204,38.743975,65.032311,55.642862,97.859272,88.827169,91.883636,132.578034,74.093063,78.502473,59.355678,107.262208,63.009528,79.499322,67.900541,89.676673,65.50714,98.584405,72.363762,134.64679,55.527068,49.452043,114.976007,73.729679,83.278104,78.229447,92.958674,60.278368,60.323029,61.556011,142.413292,36.58986,60.854002,121.554376,77.227305,83.731538,74.45168,74.268107,63.825736,48.778336,79.687749,94.469916,74.378893,105.053661,78.092868,65.164193,48.03164,106.665994,95.130824,79.644862,54.691242,103.78368,49.668418,208.62556,110.359613,136.81611,64.983687,143.793737,72.948351,49.032249,74.097702,104.257055,160.543711,
SomeID,440349.1.X_1,440350.1.X_1,440351.1.X_4,440352.1.X_4,440353.1.X_4,440354.1.X_4,440355.1.X_4,440357.1.X_5,440375.1.X_8,440376.1.X_1,440377.1.X_1,440378.1.X_1,440379.1.X_1,440380.1.X_1,440381.1.X_1,440382.1.X_1,440383.1.X_1,440384.1.X_1,440385.1.X_1,440388.1.X_1,440389.1.X_1,440390.1.X_1,440391.1.X_3,440393.1.X_3,440394.1.X_3,440395.1.X_3,440408.1.X_6,440409.1.X_6,440410.1.X_6,440411.1.X_7,440417.1.X_8,440418.1.X_8,440419.1.X_8,440420.1.X_8,440421.1.X_1,440422.1.X_1,440423.1.X_1,440424.1.X_1,440426.1.X_2,440429.1.X_2,440430.1.X_2,440432.1.X_1,440435.1.X_3,440436.1.X_4,440437.1.X_1,440438.1.X_4,440440.1.X_4,440441.1.X_5,440451.1.X_7,440474.1.X_2,440475.1.X_2,440476.1.X_2,440477.1.X_2,440478.1.X_2,440479.1.X_3,440480.1.X_3,440481.1.X_3,440482.1.X_3,440483.1.X_3,440484.1.X_4,440485.1.X_4,440487.1.X_4,440488.1.X_4,440490.1.X_5,440492.1.X_5,440525.1.X_4,440526.1.X_4,440527.1.X_4,440528.1.X_5,440529.1.X_5,440534.1.X_5,440538.1.X_6,440548.1.X_7,449058.1.X_7,449060.1.X_8,449063.1.X_8,449064.1.X_8,449065.1.X_5,P Values,154661,137872,319,R Values,154661,137872,319
55592,12.306912,12.341371,12.855069,16.23471,8.520147,8.909234,3.624292,5.24625,15.241263,15.704877,20.322187,14.237948,12.611608,13.962565,13.403046,13.642224,15.532995,14.605222,17.387418,20.198378,17.524871,23.315013,18.503675,23.487177,14.523794,16.39039,11.170744,14.842123,12.675895,13.10449,17.140048,15.607272,19.68322,14.958126,14.846808,18.268734,22.102662,15.087055,14.188992,16.235515,11.508704,15.602701,11.910571,23.307842,13.588036,19.699548,8.27204,14.331838,17.496828,22.411108,20.25114,20.145742,13.243097,16.861854,13.83115,17.773445,17.29092,17.83035,20.57867,22.101572,16.775304,11.563194,21.904343,17.049707,14.278097,18.869525,17.154812,19.46027,16.043959,20.4622,23.344348,12.086254,21.212361,14.423792,18.800073,20.712296,19.483203,19.255276,,6.738597525846298e-08,4.376708290102902e-20,0.018285869989998513,,0.5657977224274282,0.8198259359349674,0.2666403575713292
153218,0.696162,0.748127,1.276224,0.930724,0.281101,0.259144,0.307626,0.706789,1.178876,0.864585,0.785729,0.89876,0.536782,0.33808,0.682627,0.639206,0.988152,0.633385,0.962966,0.842346,0.634308,0.764387,0.768584,0.444562,1.098092,0.504429,0.968472,1.057747,1.084495,0.86753,0.831864,0.71343,0.780026,0.633101,1.180192,0.966548,0.522247,0.594123,0.880593,0.230069,0.784564,1.014655,1.221799,1.221867,1.269553,1.005859,0.795104,0.514465,0.584888,0.677009,1.724673,0.900306,0.622162,1.366092,0.406175,0.326186,1.027767,0.766232,0.841485,1.110202,0.705189,0.507121,1.016729,0.798196,0.324159,0.418438,1.32332,0.594767,0.800313,0.571308,1.804435,0.83013,1.326603,0.263878,0.512153,0.940011,0.729162,0.914824,,5.336906832378695e-05,0.00025509492076095493,0.012110765389343683,,0.44092667665900526,0.4028925070245936,0.2828177626705292
388630,1.198802,1.066817,0.403058,1.637622,1.47765,1.237381,0.277157,0.16764,1.212933,0.543872,1.764894,0.436846,0.174869,0.778692,0.753507,2.314254,0.652124,0.218576,0.226542,1.818742,1.026224,2.109384,1.263974,1.26978,0.295028,0.518922,1.233425,0.866943,0.804782,0.617813,0.235254,0.659992,2.36908,0.448871,1.892331,0.561592,1.61995,2.675815,0.905887,1.878829,1.585577,0.936717,1.150778,0.194779,0.839981,1.700976,0.098248,0.66985,2.069066,1.016983,1.674396,1.30446,2.262777,0.415393,1.168329,0.76053,1.121237,1.934868,1.294082,1.019745,0.515144,0.552477,2.494747,1.143955,0.284504,1.522192,1.712357,1.504471,1.765663,0.745691,2.158196,1.382702,2.514139,1.373466,0.37649,0.745305,0.639969,1.108465,,0.0024566478438163663,2.325340478405899e-06,7.521365000819486e-06,,0.3382185668290341,0.5057208724902644,0.48296043297579694
4128,50.368519,69.549479,54.074721,68.609824,35.252338,54.524532,32.47094,44.686583,50.720374,82.355699,63.558517,51.991802,46.432585,67.895647,45.267232,96.625688,66.561204,53.640557,75.652603,80.274701,73.490448,87.025761,69.084622,66.534649,51.555147,70.877141,51.459615,54.466892,43.490756,56.91887,40.112946,64.513172,81.539802,68.298171,65.770375,80.173955,70.805505,76.689044,82.558529,72.597317,51.382587,62.660461,46.518309,75.278934,74.979745,91.860063,56.151404,62.954089,74.845505,90.816711,73.533758,64.685198,68.677123,65.788309,67.734617,72.952642,74.215422,77.383523,73.722009,67.799984,67.043988,57.082773,91.508481,64.605115,54.576548,76.641167,82.094555,60.661571,76.371204,70.676941,109.893422,47.637359,79.010505,66.007597,46.819842,74.571823,63.864877,100.778596,,8.977418342477833e-12,3.12495421432673e-14,8.662909036874244e-05,,0.6782383301219952,0.7306655251711951,0.4296255399629936
338323,0.451526,0.221281,0.62395,0.672471,0.154972,0.265015,0.128434,0.222339,0.566483,1.20317,0.427526,0.698748,0.275219,0.83226,0.468637,0.25749,0.73616,0.285421,0.305001,0.532845,0.626426,0.730656,1.22094,0.496618,0.487331,0.543967,0.562453,0.849618,0.157594,0.645692,0.93583,0.951672,0.951576,0.309628,0.736458,0.333832,0.658621,0.383009,0.641361,0.439364,0.592591,0.481661,0.453914,0.43626,0.201763,0.462477,0.175083,0.491394,0.625842,0.71655,0.600065,0.611248,0.604093,0.657865,0.176919,0.680213,0.647753,0.29512,0.732063,0.647096,0.36595,0.529665,0.364665,0.607268,0.272528,0.278011,0.672104,0.53805,0.687757,0.842926,1.192138,0.975554,0.985105,0.43165,0.19398,0.569665,0.756653,0.714227,,0.0005307156586231528,1.1072865654447018e-07,0.0002669392094589725,,0.38339150274894845,0.5580457750366593,0.40171854911958393
316,413.271614,387.064668,426.579681,466.219004,188.139873,224.501329,177.389565,272.257565,305.743145,526.415821,358.151597,285.3523,332.066183,411.133777,337.701789,566.087998,382.419895,321.471884,323.47141,478.102147,540.672003,648.034793,539.547489,513.777715,463.210866,368.232263,272.920931,254.125052,273.096536,239.915398,391.155187,357.94502,344.774313,250.508133,353.32614,401.931502,361.131055,431.167224,490.109896,394.827009,254.653928,393.720214,295.203836,563.701376,407.598145,493.841218,319.450053,325.364284,471.504539,499.084702,456.822232,321.849975,332.798002,338.888475,373.720659,359.789825,430.821603,337.783983,460.97214,379.372114,412.963813,260.690912,573.165989,322.343034,309.809659,331.004917,497.181816,327.730255,520.316105,350.123846,602.640927,276.61349,433.098525,445.611432,233.603001,417.329624,416.54613,492.271056,,1.0695947028333051e-11,4.388629033907284e-12,1.4921125105925792e-05,,0.6764235099436415,0.685522445381724,0.46888500873359074
83394,1.116771,1.512211,1.168292,1.782157,0.482427,0.741332,0.42561,0.579412,1.275777,1.982395,1.842812,1.45484,1.248667,1.691426,1.213153,0.798707,1.204815,1.208634,1.624957,2.204577,1.628252,1.662349,1.989248,1.633147,1.285423,1.375435,1.216761,1.077937,0.867223,1.416455,1.592958,1.251484,1.418885,1.387799,1.732202,1.571331,1.64838,1.116463,2.158757,1.619734,1.064585,2.115704,1.428072,2.908233,1.561009,1.81421,1.027434,1.316053,1.490543,2.339876,1.798072,1.77921,1.763958,1.218306,0.964578,2.071895,1.711524,1.870195,1.583394,1.39288,1.417357,1.225934,1.861582,1.922524,0.838742,1.747163,1.680891,1.847515,2.209353,1.928965,2.248236,2.232636,1.617199,1.455729,0.86637,1.651743,1.139015,1.322682,,0.00014485482665235535,8.608766323624206e-10,0.015047542335391828,,0.4171786754096301,0.6263472716446754,0.27440669661497047
462,1186.430115,1459.859979,1384.244429,1329.393627,598.243018,1395.978464,1148.307874,1156.205336,1493.169269,1422.175826,1199.096246,1432.210611,1158.186101,1281.554338,1242.104,1504.163137,1309.262253,1182.298416,1160.173825,1523.056392,1627.276499,1607.326006,1572.983283,1468.88218,1414.494429,1300.91824,1332.343359,1215.971108,1110.275031,1392.361043,1376.598206,1269.575632,1734.221447,1235.842661,1491.311691,1444.882207,1237.317187,1626.834719,1403.763074,1347.203556,1119.439735,1279.581711,729.729052,1351.145485,1342.195005,1578.304737,972.727199,1210.508874,1689.843311,1417.327014,1309.880939,1327.925885,1381.883569,1161.426794,1379.256269,1350.942467,1439.214524,1399.311133,1469.766228,1214.54247,1195.021261,1024.567723,1657.470189,1288.046665,1186.958442,1630.845718,1264.256461,1179.858091,1713.838897,1616.071713,1933.68344,871.650419,1463.019408,1297.382835,903.616213,1363.334977,1437.792112,1850.96223,,1.5987568192597652e-08,6.154430628743754e-08,3.0616818588063615e-11,,0.5871878015601699,0.5671919447055456,0.6652500864747596
23411,8.935373,8.013427,8.64529,12.133904,12.099799,7.88166,4.270163,5.886018,9.857354,14.262062,10.043634,9.80887,7.217219,10.064761,10.361186,13.341971,12.127297,8.287207,11.580209,17.404901,14.4535,13.426601,12.860569,11.645821,9.993547,8.869513,11.008137,14.022772,9.175307,10.556656,15.3649,11.262933,14.350346,7.869208,15.484205,12.23023,12.753231,14.774065,13.5948,12.163119,10.617087,9.895456,11.204889,12.980259,8.966778,11.134962,7.006873,11.051864,19.165519,13.780783,11.423796,13.065566,10.060424,12.77948,10.804074,12.414138,13.171553,10.624708,13.25272,15.493082,14.244209,10.10157,12.335526,10.597261,7.902597,7.88951,12.347957,11.138369,16.256755,10.310814,16.539952,8.649999,12.766843,9.519843,9.9444,15.04588,11.112576,9.899304,,0.00022311849173685123,4.628631103953417e-12,0.00030915520989648613,,0.40633186909232594,0.6849876973526432,0.3978908241584592
9455,42.988921,45.148597,42.871932,52.833874,27.615889,32.719422,18.337165,25.973079,34.600409,65.20169,73.554144,60.226683,44.985182,56.065028,57.809607,59.685627,59.460423,44.620819,60.912718,72.618442,62.591374,67.832424,60.95307,50.540853,48.879082,45.498325,49.11364,52.155655,45.850758,54.093838,66.128169,59.527868,77.60591,56.220664,72.61596,62.316379,76.683149,65.905869,61.220649,70.333085,52.197485,56.10828,69.312056,70.317155,58.979975,60.106796,40.721672,56.302746,76.393812,73.314989,63.018458,90.34952,57.282646,69.610296,67.461707,75.838868,73.295274,77.938442,89.680463,74.330716,76.685605,69.741999,85.540675,65.649543,56.695453,54.400228,77.404345,79.099296,54.033541,64.752204,111.897649,60.327654,61.147512,50.79511,47.681935,97.927824,68.878549,81.202335,,1.047251270722975e-05,2.7184491315257263e-12,0.048824053964510256,,0.47623665684708705,0.6902822099314032,0.22384731093044893
255101,0.148905,0.291194,0.159821,0.207539,0.09854,0.172235,0.061835,0.023382,0.341028,0.218946,0.228551,0.337217,0.159761,0.192432,0.299901,0.114002,0.285886,0.28896,0.31923,0.272039,0.416583,0.326075,0.240561,0.251237,0.255474,0.396357,0.171574,0.418788,0.082871,0.202793,0.271908,0.28296,0.428987,0.183857,0.256776,0.226504,0.455986,0.258114,0.596851,0.233655,0.189992,0.306793,0.329001,0.597382,0.374943,0.383886,0.224145,0.249075,0.291125,0.490246,0.375037,0.270522,0.14494,0.289501,0.222046,0.308843,0.212445,0.345897,0.437826,0.327914,0.342104,0.224035,0.482614,0.112479,0.127867,0.438844,0.340522,0.431752,0.594578,0.197947,0.284564,0.30735,0.551692,0.192371,0.204585,0.218778,0.332469,0.415609,,2.7752953399308667e-05,2.1405836979999257e-09,0.026224530329220886,,0.45557594490315123,0.6147006830945871,0.2516874565531983
7761,1.729192,1.923692,2.797715,2.788354,2.944082,1.186881,0.803099,0.805965,2.916277,3.503012,2.578239,3.518963,1.807017,2.334238,2.545345,2.601046,2.403528,1.837529,2.166266,3.356498,2.929438,1.762457,3.636471,2.505115,3.082437,3.22789,1.849336,1.987086,2.989134,3.077351,3.205685,3.098787,4.280534,2.049647,2.593423,2.0957,2.842616,3.001823,4.43813,2.17805,2.257096,2.688819,1.859278,3.317192,1.636303,2.23076,1.759164,3.494485,3.610207,2.512482,3.657012,3.67398,2.082677,3.823613,1.489947,3.754901,3.112543,2.819566,3.774958,4.176636,2.37939,2.679932,3.762813,3.685505,2.07629,2.102284,1.923891,2.458927,3.624233,2.983146,4.217677,2.78362,3.485687,2.23689,2.01443,2.43755,2.358624,2.908905,,0.0029571927399855737,3.7320627826097386e-07,0.0020308844539365864,,0.33227712332918924,0.5382080518787856,0.3441993385466969
100129424,1.885949,1.874108,2.186324,1.590944,0.916455,0.841423,0.307067,0.742959,1.561538,1.491062,3.30848,1.695667,0.860135,1.90249,1.679371,3.900063,2.31975,1.457969,2.055268,1.705895,2.183437,2.093224,2.317292,3.283738,1.840537,1.865242,1.745151,1.743878,2.768139,1.741108,1.698041,2.60302,3.294979,1.271863,3.150791,2.68372,2.457605,3.010727,3.051311,2.230739,2.269411,2.13739,2.434763,2.156089,3.132261,3.281429,2.144867,2.247326,2.36434,2.301972,2.643531,1.205453,2.803198,3.791615,2.555247,1.245064,2.30904,2.128051,1.41906,2.627631,1.208947,1.322277,2.713437,2.498571,1.769547,1.305863,1.440856,2.587706,2.230469,1.798078,3.217678,2.546211,2.408582,1.059671,1.607732,1.583611,1.099648,3.40034,,3.940686201148501e-05,6.932538018544678e-08,0.0329032700955486,,0.44780476943220177,0.5653601384482783,0.24185081491900776
55650,13.795735,15.302655,16.956579,17.601888,10.365687,10.724412,9.809548,12.57902,15.673621,18.338252,14.368378,15.840855,15.352507,14.886513,13.530053,15.225121,16.299618,14.769234,15.246438,16.169719,19.176593,18.834394,23.695165,17.54843,18.693407,15.391579,14.962648,14.94268,13.296204,18.273704,17.582392,16.490894,18.464919,18.145347,17.801027,17.319644,16.903605,18.303757,16.804276,20.331216,11.411334,16.463292,13.267478,21.639447,20.062985,17.870957,14.38115,14.910816,17.10947,18.116726,16.799554,17.702712,13.494963,15.892432,11.87403,16.200893,14.362503,16.372633,19.910113,18.693371,13.698176,15.167655,17.772157,15.972113,16.727143,13.819795,16.443824,15.744905,16.104486,15.810074,21.499926,12.383642,18.181198,14.840793,12.723274,14.309775,16.912337,19.778826,,9.292947297244718e-07,7.67552297332092e-11,0.0002251020086966557,,0.5224293563910489,0.6550799951542848,0.40610572730494315
3697,629.399065,598.255687,605.638884,590.946611,264.547098,526.65338,257.21768,410.567343,642.515016,662.996166,593.582137,553.186214,519.412794,469.782998,497.822952,501.455376,521.224812,437.803888,421.059279,670.747171,733.159229,706.397593,782.448452,731.509932,498.398882,471.13643,477.235639,404.39816,457.510145,525.935667,717.117931,538.839613,716.218448,542.766943,603.898468,495.053901,741.746629,697.425304,574.123778,655.22677,429.868717,582.477552,407.569911,966.455195,745.850497,852.125588,332.541742,545.266364,685.872417,657.738728,801.926884,621.170873,538.984764,615.627401,479.753559,641.106113,649.522766,628.622558,728.498015,661.796791,508.399367,522.150521,796.878827,532.736572,413.758982,701.630411,642.229066,629.751819,796.733167,748.762227,660.789188,408.88284,670.884393,597.736106,515.560989,614.309245,683.073084,613.656328,,1.343169301468016e-06,8.72753863833668e-15,1.0564152869115459e-05,,0.5158252915509333,0.7410123710325063,0.4760577504577114
5236,85.583549,108.829709,131.455795,122.108581,44.796938,89.930572,55.655005,78.369858,93.723151,141.795703,115.355031,125.52055,117.495975,125.668003,113.55023,124.325073,97.439019,125.990132,134.856234,147.232504,158.877987,135.439357,151.216134,123.920233,121.187735,119.567554,108.222622,104.677341,109.793139,119.902549,128.750823,114.429201,145.99933,114.156683,139.137604,144.833209,127.347575,154.409802,123.987793,134.244551,135.623772,126.894301,155.115583,108.630111,134.872465,151.542483,109.7897,117.978688,144.798973,144.778347,133.75899,138.003134,115.114098,137.260908,143.580255,144.847659,142.216722,138.044838,153.846213,140.972796,134.567368,110.740241,153.950206,140.584885,118.685744,125.574336,144.671511,121.834613,145.84852,137.984245,151.200329,98.163758,143.976524,110.476613,102.053632,138.294096,137.818199,138.147374,,1.6859259321444793e-05,2.8923108887165094e-11,9.852945440181535e-05,,0.46630927954110263,0.6658671235071882,0.42655422280095123
142910,0.221371,0.164395,0.380723,0.433283,0.21633,0.262959,0.054795,0.148084,0.238074,0.295523,0.45746,0.266829,0.212625,0.339449,0.260079,0.30244,0.604312,0.404965,0.535638,0.49885,0.175373,0.767221,0.596157,0.46785,0.903318,0.302088,0.401578,0.375686,0.318414,0.439549,0.339778,0.288123,0.663856,0.304034,0.929356,0.223341,0.364204,0.671905,0.497417,0.425448,0.327912,0.600263,0.297162,0.485768,0.110515,0.684907,0.564588,0.412189,0.668927,0.967078,0.434528,0.599733,0.166754,0.298424,0.376547,0.249878,0.190101,0.711186,0.740223,0.718444,0.318051,0.275797,0.888768,0.682298,0.3587,0.497795,0.405273,0.882022,0.723607,0.809641,1.005013,0.364389,0.464822,0.149348,0.800473,0.496058,0.627943,0.394067,,0.04410889131868695,3.2627291771113547e-06,0.0019398398863875572,,0.22859654122074535,0.49931982626124904,0.3456234409161028
8701,10.917078,13.507644,11.573075,13.671353,15.588111,7.115348,2.531847,5.052553,12.555159,11.944839,15.340756,13.267885,7.914562,10.0237,12.631828,13.12818,18.134744,12.722008,14.393354,16.073775,15.387914,13.909274,15.063609,16.159415,12.020388,12.687322,12.328609,11.860689,14.735517,9.764812,14.934532,17.008336,17.56738,14.313856,14.647547,18.35336,18.114575,11.711773,13.95448,16.373528,14.571194,10.983729,15.228926,21.88105,10.702022,14.819115,7.63799,14.936063,15.253369,16.456088,13.990496,15.842055,14.610458,15.503614,11.311817,15.029385,14.771703,12.27215,16.645296,16.729117,16.929004,10.102042,16.350949,13.243049,12.613647,17.0981,14.100662,16.769034,16.405887,17.511153,20.423501,12.947583,14.864144,11.746454,17.646282,17.010358,13.515417,21.068515,,0.0005625540783172104,3.4105896494855976e-11,0.05808693683981572,,0.38178788300484034,0.6640759481360575,0.2155217526905156
10631,3.624994,4.231493,3.867481,3.950176,7.82952,1.215388,5.016666,2.915932,2.367776,3.323832,8.579897,6.568396,6.47298,4.09299,4.093179,2.459247,4.813178,0.896546,4.201812,9.732668,5.125616,2.954748,5.857766,7.645446,6.138444,8.697853,1.668368,2.340676,8.903719,1.591569,7.918644,2.14826,9.574444,8.879267,5.034767,5.330185,8.489771,6.706387,4.977207,10.385016,11.413414,3.204129,4.363198,4.036081,3.844202,5.14331,2.552138,6.896124,7.678116,7.597431,5.391428,9.737425,5.526518,7.96715,4.216906,4.533761,8.787612,1.384969,8.360033,7.937576,4.740403,6.01264,7.235083,4.084846,0.621558,4.230948,3.07411,3.625272,5.668456,11.72333,5.664324,7.0354,5.026545,3.520089,3.13169,4.444279,1.757674,5.072591,,0.7991337743334795,0.07456530514486352,0.4928849975030663,,0.02927940682733668,0.2030688680116744,0.07879464575329496
117247,7.378014,6.306091,10.151187,9.773022,1.429793,6.003665,1.691178,5.550039,7.284202,11.66998,6.842506,8.048613,9.145212,9.386174,9.481376,6.031253,8.135688,9.43847,8.488958,9.836604,8.814371,10.103203,11.220214,9.667891,8.314665,7.673962,7.268136,8.90674,4.738456,6.216135,15.402863,9.090103,13.035214,5.994665,9.403975,10.239524,9.154595,12.390303,9.961466,10.116159,11.334352,8.878383,14.464205,19.934961,5.905126,9.132,7.328172,8.149724,11.936059,12.891927,10.393104,8.872655,7.26616,11.450899,9.10201,11.170392,13.682903,7.639957,10.173653,11.258588,9.685723,9.450694,13.134709,10.329317,9.488525,10.418604,11.04885,8.405385,8.813463,9.475746,16.21419,10.911358,8.756995,9.099753,10.707026,8.158206,13.691685,12.267509,,0.000503256740800697,8.208532142328373e-08,0.055272807183950994,,0.3848467269216784,0.5627414602661023,0.21792865671721173
57669,55.411113,72.744622,63.111606,62.415536,33.818487,71.152494,26.874251,43.386805,66.399616,80.103705,76.815658,69.163781,56.758492,70.280253,63.003225,67.256966,72.132584,83.083657,71.045919,76.508465,72.930388,70.233739,68.623043,60.974378,61.918789,61.452425,57.233938,76.795655,62.342378,61.836865,73.278931,69.808211,89.681754,63.552444,75.568678,75.106302,90.894529,84.382685,69.43333,71.394013,55.485786,64.304725,47.25276,67.181979,62.581356,86.888357,51.307665,71.253636,85.260786,91.668658,101.159127,76.621627,69.058655,76.02157,74.640119,74.696159,76.589052,87.676036,84.013761,77.424411,76.054108,65.976514,85.388876,72.458991,52.225485,83.889784,83.34412,78.044035,67.690098,85.019265,88.118619,64.546798,80.771107,65.936953,59.363208,71.771494,83.254849,87.662703,,7.816640365203281e-08,1.008973024273878e-14,0.003766162360015037,,0.563502034277349,0.7398599893543677,0.3243518589872877
84289,8.236485,10.128028,10.201899,11.807818,9.449213,7.014847,2.972478,5.01142,9.576288,11.611148,14.617131,10.48649,8.629852,12.68893,9.534287,11.80935,12.741787,9.644374,13.802194,15.536626,11.86848,13.506258,13.736535,13.152382,10.679128,11.483258,10.473699,10.548597,11.856253,11.18608,10.875016,12.801004,13.330175,11.868563,11.8173,13.260891,18.139892,13.166621,11.263698,11.315207,9.892904,11.245882,10.77814,12.886626,12.35832,15.472314,6.921343,11.762072,13.05643,14.669535,13.075094,12.82935,10.014856,13.728955,11.717977,11.975668,12.030477,11.045818,12.633492,15.107005,11.017645,7.922569,12.421202,11.605526,8.402003,11.810343,12.057261,13.779893,13.605883,16.07534,15.546111,10.533441,13.009976,10.158476,12.916468,13.044742,10.862519,13.272929,,8.32489649903162e-06,2.501254757031802e-19,0.015388177198523537,,0.48091362274151234,0.8104468096918376,0.2735254075713396
284716,0.294145,0.408761,0.327941,0.30841,0.423299,0.181533,0.123013,0.134874,0.430297,0.331742,0.519548,0.514993,0.239647,0.364314,0.350631,0.358145,0.457225,0.35973,0.615954,0.470613,0.426819,0.472243,0.516121,0.393508,0.561518,0.415838,0.322317,0.385931,0.403214,0.356479,0.478376,0.465966,0.46156,0.416213,0.597811,0.389527,0.493123,0.458765,0.376306,0.334765,0.314846,0.401561,0.465552,0.534562,0.355858,0.524273,0.203604,0.331608,0.574452,0.579613,0.387906,0.529559,0.43331,0.509252,0.41397,0.37018,0.513421,0.469967,0.42701,0.396565,0.413274,0.31547,0.450096,0.35852,0.235336,0.432078,0.507311,0.44599,0.472725,0.470976,0.626974,0.305944,0.301886,0.324047,0.481405,0.384551,0.383115,0.534244,,0.0010226453665591237,1.4344000772411167e-08,0.0134614573962154,,0.36484815350072736,0.5887401179970695,0.2787522061968585
131118,36.52964,32.08097,37.099446,43.488112,30.799873,29.21941,37.168148,38.816366,37.707862,49.441975,33.982532,42.22583,45.442781,41.84507,36.435293,43.172279,39.266957,37.042809,41.062747,43.684718,49.224285,44.749115,42.638741,38.000177,38.758334,39.802551,38.463204,39.087608,34.08334,37.891081,43.001817,38.53032,47.085866,35.219849,44.563154,38.920427,38.340797,46.371202,46.279954,38.955787,42.7966,34.391779,41.206526,42.6506,41.953219,43.099617,39.29495,39.361093,42.972463,44.948462,47.637805,41.114547,39.547829,38.030398,43.004865,43.256884,38.651816,41.275189,42.27495,41.200402,44.499019,40.750039,41.855857,40.560271,39.271351,40.693721,34.191229,36.058877,49.34587,45.466406,54.54705,33.43116,40.779303,38.311633,31.01359,45.795203,38.639754,46.321792,,0.0005627016469668055,7.386109745403316e-06,0.00035736008472530125,,0.38178064523476507,0.48332497544830233,0.39406748111027107
169166,0.510023,0.032119,0.638681,1.073512,0.236224,0.066575,0.438863,0.0,0.668344,1.369832,0.341804,0.467749,0.147245,0.925547,1.319266,1.355731,0.911093,0.671287,0.218543,2.284767,1.119452,0.928072,0.873012,0.993297,0.751554,1.488802,1.195738,0.283924,0.228568,0.396817,0.471019,1.137451,1.51889,0.185187,1.68731,0.606596,0.608081,0.842998,1.198178,0.27508,0.528801,0.404719,1.448551,0.653395,0.087807,0.714516,0.32563,0.708805,0.97354,1.464987,1.096489,0.948887,1.31661,1.846864,0.617295,0.321659,0.567363,0.892535,0.966707,0.251234,1.306248,0.445098,1.06919,1.139077,0.343485,0.904033,1.570829,0.870383,1.335671,0.643302,2.129975,0.68081,2.642414,0.573694,0.742982,0.838007,0.726905,1.708779,,2.1471724159122263e-05,3.6473872152623425e-06,0.0001053393807353464,,0.46114655780030467,0.49718495896304965,0.42494788648108756
2494,29.705779,37.04441,33.666516,36.673062,23.024213,25.005564,15.065498,19.75327,35.381736,43.235086,38.54341,36.612033,26.645743,36.837035,28.520516,38.303127,34.740224,34.105882,35.069093,38.824695,38.053238,37.479596,39.317666,35.949992,37.382232,36.17308,26.442636,32.834229,29.223384,30.32034,32.809776,37.722117,39.588771,30.568375,39.014583,41.358527,43.367051,39.893954,35.154646,36.666959,25.523713,30.101674,20.694389,38.819535,36.709657,44.1199,23.039104,39.777049,44.349528,46.723731,45.547644,38.892965,42.039158,41.355565,39.243108,37.933053,39.901847,42.466158,44.013775,44.305327,36.29137,28.424575,39.77476,37.052751,27.229788,43.340602,36.72633,39.519667,43.979882,46.120921,45.218677,27.782369,41.391968,34.375525,35.149081,39.657155,34.109339,44.143932,,4.08055811168462e-08,1.6362695194980794e-17,0.0005553246835594995,,0.5734306728086044,0.7856292858894096,0.38214460098624087
