Cfap126,0.038925894,0.098016528,0.117002494,0.107575943,0.38440592,0.03455694,0.031557779,0.037091596,0.039229235,0.031335658,
Hes2,0.038925894,0.065344352,0.039000831,0.107575943,0.19220296,0.03455694,0.063115558,0.037091596,0.039229235,0.031335658,
Hjv,0.038925894,0.032672176,0.195004157,0.035858648,0.09610148,0.138227762,0.126231116,0.148366384,0.039229235,0.031335658,
Gene.name,36746,36764,36772,36787,36789,36797,36798,36905,36906,36907,P Values,Cfap126,Hes2,Hjv,R Values,Cfap126,Hes2,Hjv
Sult5a1,4.748959122,13.85300259,7.48815964,4.303037701,5.093378445,8.293665709,7.384520303,2.856052894,5.649009836,5.139047909,,0.9178151374979286,0.7870294691736077,0.8832582054477924,,-0.03762343447169535,-0.09830239337257583,-0.05352072258471772
Lipt1,4.437551966,5.35823685,4.407093955,6.454556551,6.006342505,6.08202152,4.828340198,6.194296537,6.041302186,5.139047909,,0.5661260624234835,0.30978986580156287,0.6742067405888097,,0.20698449653420709,0.3579799376972958,-0.15242641224334477
null1197,6.072439533,2.581101897,2.574054876,3.442430161,6.102443986,0.138227762,2.335275652,2.559320126,6.433594536,5.139047909,,0.3648662397024425,0.3977677432607725,0.08067517564690556,,0.3215938525222873,0.3011683511138113,-0.5771052070905479
Il17re,5.916735955,5.750302961,5.694121393,6.526273846,10.47506133,5.010756366,3.40824014,6.379754517,6.943574591,5.139047909,,0.0018593685973316877,0.009975532288860533,0.7190922887939813,,0.8495990070932301,0.7647486767548095,-0.13062085988569852
Pgap3,4.710033227,5.031515091,7.839167123,8.390923517,7.399813967,6.945945032,8.17346478,6.973220053,7.25740847,5.139047909,,0.5231323839310758,0.34848377499264543,0.13056936412311373,,0.22974380300041553,0.332104668728505,0.5116983172532215
44080,11.79454602,13.88567476,7.21515382,8.426782164,4.132363644,5.736452116,5.207033547,9.309990603,7.64970082,5.139047909,,0.41130974670187503,0.41937208046029617,0.30665326570045254,,-0.2930001700800633,-0.2881976961065014,-0.3601493810521686
Pif1,7.512697627,4.737465508,7.176152988,6.239404666,4.468718824,6.876831151,4.386531291,8.12305953,8.826577869,5.139047909,,0.2167332373829797,0.11909173729356724,0.7106760213504851,,-0.4284152011812762,-0.5251162912829322,0.1346787730975492
Rab30,2.919442083,2.777134953,5.187110584,3.801016636,3.892109944,6.185692342,5.775073571,5.081548656,4.589820492,5.170383567,,0.3841595307982838,0.33439155111190666,0.04555020452867527,,-0.30951227602299275,-0.34134804924367634,0.6415742544042845
Kcnj14,4.632181438,11.69663898,4.797102269,7.386881386,7.207611007,5.045313307,4.796782419,6.231388133,5.649009836,5.170383567,,0.39526278766438916,0.3181930639731583,0.2666373926491346,,0.30269378445562417,0.35222409057693566,-0.38894028531744984
Eme1,7.201290471,3.593939351,6.981148831,9.287389704,7.111509526,7.153286674,6.311555815,9.050349431,7.9635347,5.170383567,,0.9775683992454027,0.7699170932470328,0.5069705211210994,,0.010255524624034604,0.10637635370848797,0.23849353786164035
Capn5,14.51935863,10.22639106,10.99823447,8.641934049,14.46327275,5.805565997,5.207033547,6.120113344,9.964225684,5.170383567,,0.06285330666970097,0.16186550143098877,0.5960731201248406,,0.6068172608194472,0.4784460820813899,-0.19152444117791684
Lsamp,3.464404605,1.012837453,4.914104764,1.649497785,1.057116281,4.457845319,9.309544827,2.744778106,2.392983333,5.201719225,,0.17946766467088512,0.2319568182859312,0.24983009409042403,,-0.4614347120260776,-0.41587559824476034,0.40173343924479554
Dnah17,6.033513638,5.064187267,6.045128876,7.637891919,7.303712487,6.220249282,4.733666861,7.455410801,6.904345356,5.201719225,,0.2810094784821648,0.2443581413538246,0.8800830998148155,,0.3783475507137096,0.4060010788337821,0.05498509277947037
Tbkbp1,6.734179738,5.717630785,6.669142179,5.701524954,2.738892183,6.496704806,4.796782419,6.602304093,8.002763935,5.201719225,,0.014568027302504697,0.005274183646718331,0.9902429230133832,,-0.7392013472217305,-0.801803038875781,0.004460466794360088
Tmem136,2.024146511,1.306887037,3.939083977,2.796974506,0.672710361,4.043162033,5.049244652,3.26406045,2.902963388,5.233054883,,0.04369016667217406,0.058311648619066306,0.37429905148007214,,-0.6458070346060724,-0.6152545933349249,0.315648611514351
Ddit3,4.710033227,4.770137683,4.953105595,4.912634708,2.738892183,4.872528604,5.585726896,4.265533543,4.629049727,5.233054883,,0.0018689084873791696,0.013235316870153082,0.9229798318058695,,-0.8493967955416575,-0.7459500607585726,-0.035252998593772344
Prkce,5.52747701,3.103856712,6.474138022,5.558090364,5.958291765,5.356325771,3.786933489,7.195769629,4.785966667,5.233054883,,0.6091527964524263,0.914602618553546,0.155401381592171,,0.1848619911617453,0.03909851781851181,0.4849706124387468
Gk5,5.449625221,3.822644582,5.772123056,2.832833153,5.525835105,4.146832855,4.007837942,4.488083119,5.021342077,5.233054883,,0.4803880859834665,0.8738902334780199,0.5187790577278835,,0.2531447518777923,-0.0578433258793414,0.23208947597771756
null1198,3.775811761,2.221707962,5.967127213,2.653539915,2.306435522,4.734300842,5.017686873,7.344136013,6.041302186,5.233054883,,0.09970032524195158,0.034370176982599025,0.132863785530997,,-0.5497596996680195,-0.6690736601391191,0.5091045729446113
Il18bp,2.491257244,2.744462777,5.187110584,4.554048233,4.180414384,6.012907639,3.660702373,4.821907484,6.433594536,5.233054883,,0.6945437042269065,0.5308094257698764,0.44771302359728327,,-0.1424954477508905,-0.2256265910254622,0.27164766067290036
null1199,9.420066454,7.285895229,6.474138022,8.032337041,8.504980988,6.220249282,4.354973512,8.048876338,7.41432541,5.233054883,,0.3003891186542347,0.3441743439730378,0.4446576385429231,,0.3645173906855687,0.33491075080192356,-0.2734082871437921
Spns2,1.946294722,1.404903564,5.031107258,2.187377498,3.603805503,4.941642485,3.786933489,3.226968854,2.589129508,5.264390541,,0.9573326303752235,0.6075232128759206,0.07586430822636929,,-0.0195125107158146,-0.18568924435175396,0.5846659857702543
Slc39a5,2.530183139,3.071184536,4.446094786,3.550006103,3.988211424,4.699743902,5.301706885,2.930236086,2.981421858,5.264390541,,0.9778457088021107,0.9777778520135953,0.3208607889280993,,-0.010128715025884555,-0.010159744850494298,0.35041347705580916
Edar,1.557035778,0.261377407,4.29009146,1.900508318,4.708972524,2.591770534,4.481204629,3.189877258,3.334484973,5.264390541,,0.5385793587543743,0.721271509811393,0.27048839738356756,,0.22148403519019982,0.1295722992894917,0.3860720395165456
Scin,8.875103932,1.045509629,1.950041573,3.514147456,26.13960258,4.181389795,8.52060035,1.965854589,3.452172678,5.264390541,,0.003567739748761892,0.003895452270547383,0.9559280634895144,,0.8213851239449748,0.8171703813390441,-0.020155356860804188
Itfg2,3.620108183,4.280055045,4.797102269,4.661624176,3.940160684,5.010756366,6.279998036,5.22991504,4.746737432,5.264390541,,0.16882371842106708,0.31664290900509706,0.2753666353297295,,-0.4715954905874844,-0.35327983883102787,0.3824705382092376
Dipk1a,6.57847616,2.809807129,5.772123056,4.948493356,3.940160684,4.907085545,3.187335687,5.823380576,5.021342077,5.264390541,,0.41731815122589594,0.22971418495359228,0.7323610984234014,,-0.289416999362067,-0.4176928342945075,0.12424967407874693
Kcnc3,7.590549416,5.260220322,6.084129708,5.844959544,6.919306566,6.393033984,5.585726896,6.045930152,5.060571312,5.264390541,,0.3175969326634272,0.42465892025864,0.6025242579428333,,0.3526297729253514,0.2850719965637049,0.18823190313221344
Emx2,7.746252993,14.08170782,7.059150494,8.498499459,9.514046529,7.256957496,5.11236021,8.085967934,6.394365301,5.264390541,,0.28497011761566626,0.3235597171643619,0.4885845902201865,,0.3754803829913135,0.34858964641156565,-0.24859096427540375
Tube1,5.566402905,4.345399397,5.421115573,7.817185156,7.063458786,6.323920103,5.838189129,8.345609106,6.472823771,5.264390541,,0.6103034280093572,0.371034445887062,0.5758148171983895,,0.18427834975984014,0.31769771341073477,0.20194991854696726
Ccr7,8.914029827,12.02336074,7.449158809,8.677792697,10.13870615,6.773160329,7.352962524,4.265533543,8.630431695,5.264390541,,0.1667181459099877,0.14275104217293247,0.21274125957162088,,0.4736503572067946,0.49823158276674473,-0.43178610143038443
Itgb3bp,7.473771732,4.900826387,7.293155483,8.570216754,7.015408046,5.736452116,5.11236021,8.827799854,9.415016394,5.264390541,,0.9149472352054091,0.8971922253449596,0.9947898974794027,,0.03894025701448463,0.047102202576453145,-0.002381774663678768
Egln3,32.61989954,9.082864904,12.36326357,30.76671956,112.9672898,15.82707873,14.42190504,19.54727111,16.43704945,5.264390541,,0.0001873136638406565,0.00032086511014810644,0.9877749017429597,,0.9170389787820029,0.9047268690043146,-0.005588790906361885
Ccl7,10.19858434,34.79586735,11.27124029,73.40265145,18.69173788,9.434044744,4.954571315,60.05129397,48.48733443,5.264390541,,0.959681429014897,0.6972484699214966,0.4965773384508856,,-0.018437613242893072,0.14118125042380492,-0.24418190968275594
Hecw2,2.257701877,1.829641851,4.056086472,2.474246678,1.441522201,2.937339939,2.966431233,2.002946185,3.099109563,5.295726199,,0.20420191849526834,0.10775707727670825,0.8955931784382405,,-0.439121276463113,-0.5391838729804334,0.047838159600111285
null1200,3.697959972,2.973168008,4.875103932,3.550006103,2.594739962,4.008605093,4.796782419,5.341189828,4.236757377,5.295726199,,0.042195495242508145,0.02339656531804704,0.2576296520779603,,-0.6492967541111535,-0.7028233620730276,0.39573938448752133
null1201,5.099292172,4.868154211,5.07010809,4.410613643,5.429733625,4.768857783,3.75537571,4.747724291,4.432903552,5.295726199,,0.16961329333868083,0.5699943134978442,0.8461971415023485,,0.4708288796452578,0.2049705360838138,-0.07066164077996032
Camk2n2,5.060366277,4.084021989,5.460116404,5.414655773,2.546689222,6.185692342,5.617284675,5.341189828,4.432903552,5.295726199,,0.0038559916389145983,0.012272682897027406,0.3931988786329928,,-0.8176640915983107,-0.751126669118789,0.30395413932237675
Fam102a,8.174437832,10.87983458,6.630141348,5.199503888,6.775154346,5.010756366,4.481204629,3.968800775,4.825195902,5.295726199,,0.48666045214768183,0.6904253971663789,0.3260554623355001,,0.24965698813053205,0.14449936355893997,-0.3469101389445415
9430015G10Rik,3.036219766,2.221707962,5.07010809,4.984352003,3.603805503,4.285060617,4.354973512,4.85899908,5.295946722,5.295726199,,0.46613671644847615,0.47255318922868345,0.46567748591269803,,-0.2611439255816833,-0.2575293171057312,0.26140346539974885
Dgke,6.150291321,5.325564674,5.304113078,7.243446796,7.640067667,6.289363163,6.658691385,5.934655364,6.708199181,5.295726199,,0.11737061294846372,0.015756373993808068,0.7328228864567781,,0.5271967633914678,0.7335382437347466,-0.12402850264387308
Gpnmb,25.30183139,22.18440745,22.77648557,13.94901388,33.68356877,11.26556259,8.047233664,14.20608128,27.10740137,5.295726199,,0.04424635174822773,0.15202925515104862,0.8202231162602207,,0.6445289148839142,0.48843941748630926,-0.08274798879681172
null1202,39.23730159,58.0584566,19.77342155,48.30159819,54.92199587,17.69315351,6.974269175,17.06213417,27.65661066,5.295726199,,0.06482781401513873,0.04542587664661654,0.20704868399859117,,0.6032739851922752,0.6418535333044454,-0.43665659246431
Ambn,10.82139865,2.940495832,8.580182921,1.039900778,0.624659621,2.937339939,5.80663135,4.488083119,2.589129508,5.327061857,,0.21148690295240163,0.08216420598374077,0.5513914252662231,,-0.43285279889960276,-0.5748242912120866,0.2147049737972767
Pgm2l1,6.461698477,5.423581202,5.655120562,7.386881386,7.543966187,5.356325771,5.522611338,5.563739404,5.609780601,5.327061857,,0.02030668168851357,0.0029750102176358787,0.5163304569338389,,0.7142600862173093,0.8297745966469009,-0.2334124001618039
null1203,5.17714396,3.822644582,9.63320537,11.18789802,18.25928122,6.323920103,5.175475768,7.974693146,6.747428416,5.327061857,,0.0004775664736971586,0.0016289302717138663,0.5654912513459807,,0.8944299101789343,0.8547291331343805,0.2073155054089907
Nkpd1,3.581182288,1.43757574,3.666078157,1.72121508,7.592016927,4.976199426,2.808642338,2.262587358,2.236066394,5.358397515,,0.06423328456956075,0.1849890342193723,0.6295828896845853,,0.6043333366847737,0.4563044065126477,0.1745556619301964
Car11,7.006660999,6.828484766,5.88912555,4.159603111,9.850401709,3.835820391,4.76522464,3.560793219,4.119069672,5.358397515,,0.005292087103023656,0.03228499625530463,0.6875595488037448,,0.8016235444768562,0.6748510265422928,-0.14589594696832986
null1204,7.746252993,4.868154211,5.421115573,8.892944582,8.601082468,6.254806222,5.964420245,5.860472172,5.649009836,5.358397515,,0.11064007498688304,0.02503229731962626,0.5696253988673777,,0.5355209837735493,0.6971863153735143,-0.20516238191175273
Zrsr1,4.748959122,3.626611526,7.410157977,6.849001674,6.534900646,6.220249282,5.238591326,6.491029305,6.551282241,5.358397515,,0.4934511544487081,0.6397047400600508,0.1201153059613173,,0.245902773806512,0.1694921531499824,0.5238878938506716
null1205,7.006660999,3.169201064,5.772123056,6.024252781,7.255661747,5.805565997,6.090651361,6.083021748,6.708199181,5.358397515,,0.4576525583979187,0.4262107680665537,0.6796813380390276,,0.2659573700650317,0.28415796191951226,0.14974421831766122
Blnk,0.856369678,0.392066111,0.507010809,0.753031598,2.162283302,1.48594844,5.238591326,1.928762993,1.294564754,5.389733172,,0.6565554037456532,0.8725686981531176,0.9730963602771224,,-0.16112121041410338,-0.05845362618555636,-0.012300667731580228
Camk1d,8.758326249,6.632451711,5.109108921,4.123744463,3.027196623,4.699743902,3.629144594,6.416846113,3.099109563,5.389733172,,0.2695862055008146,0.17447587854819288,0.6833279460331414,,-0.3867419819194604,-0.4661539647621741,-0.14796128896439303
null1206,4.087218916,2.646446249,5.460116404,4.374754996,3.267450323,3.939491212,5.333264664,4.933182272,4.040611202,5.389733172,,0.2106278605196434,0.19411504400242705,0.20761975057969442,,-0.43358542636638675,-0.44801868617363977,0.43616453663245996
Mir3064,4.787885016,5.390909026,5.34311391,4.769200118,4.612871044,4.319617557,6.532460268,4.302625139,4.903654372,5.389733172,,0.5827171900153099,0.7447742452474828,0.9954920359942161,,-0.1983827126331139,-0.11831707774433176,-0.0020607922973851847
null1207,4.437551966,3.691955878,3.978084809,5.952535486,3.747957723,4.734300842,4.702109082,4.488083119,5.374405192,5.389733172,,0.17875387762136555,0.5209110098561385,0.24679755395411057,,-0.46210471900379607,-0.23093972457877082,-0.4040920336380553
Mvb12b,5.916735955,3.953333286,6.357135528,5.629807659,5.045327705,5.079870247,4.575877966,6.083021748,5.374405192,5.389733172,,0.7549991243696131,0.4894568067046581,0.3191093008571748,,-0.11344933697554166,-0.2481083280427625,0.35160134124567666
Lca5,4.82681091,4.345399397,5.460116404,4.948493356,5.429733625,5.356325771,6.027535803,6.157204941,5.962843716,5.389733172,,0.696393110436516,0.6891399419488375,0.13539035151689868,,-0.1415966922590089,-0.1451255761514878,0.5062801210823715
Usp2,7.434845838,4.704793332,9.048192898,5.880818191,10.42701059,7.775311603,4.76522464,7.93760155,6.982803826,5.389733172,,0.055332318330914905,0.2651341646902043,0.13910794141691318,,0.6210276267187629,0.39006605088569546,0.5021825039787885
Slc9a7,9.809325399,4.443415924,5.928126382,4.123744463,8.312778028,5.010756366,4.607435745,5.22991504,4.472132787,5.42106883,,0.24827279739662325,0.4492424162243183,0.9278377817220065,,0.40294263984322104,0.2707684147179509,-0.03302443597063166
null1208,5.099292172,4.116694165,5.88912555,5.486373068,4.228465124,5.805565997,5.711958013,4.450991523,4.903654372,5.42106883,,0.19902541005829621,0.22857890961251065,0.3349320564213983,,-0.4436545859200406,-0.41861659559117836,0.3409898874294399
Prdm16,8.758326249,18.19840198,4.836103101,6.741425731,9.417945049,7.498856079,4.007837942,8.011784742,5.570551367,5.42106883,,0.5294789009680942,0.5814904215440648,0.31749977987461214,,0.22633841040240021,0.19901555736832277,-0.35269592552679185
null1209,4.165070705,4.900826387,5.421115573,4.769200118,5.189479925,4.112275914,5.175475768,4.154258755,6.472823771,5.42106883,,0.7304010605800929,0.848333158023015,0.5816218905312325,,0.1251888392354361,0.06967061041906181,-0.19894771355612473
Rgs17,17.55557839,21.4329474,9.399200382,7.960619746,7.832270627,5.701895175,6.12220914,5.563739404,6.825886886,5.42106883,,0.9365798019028113,0.9625602188660046,0.25791283148414734,,0.029016508895088527,-0.017120345716077442,-0.39552366176942566
Tbc1d24,11.79454602,6.338402127,8.229175438,8.355064869,20.22936156,7.637083841,4.986129094,8.234334318,7.41432541,5.42106883,,0.0010276198102471613,0.006800526247392935,0.9413686091720646,,0.871204199063702,0.7878421202789035,0.026822209921002454
Igsf3,8.174437832,8.494765738,4.875103932,7.028294911,18.06707826,7.948096305,6.12220914,5.04445706,8.002763935,5.42106883,,0.0007625033875185593,0.0013885551333142406,0.6469353438526677,,0.8808232757718613,0.860675802292304,-0.16589142306832086
Vill,4.203996599,5.031515091,3.471074,6.203546019,4.420668084,6.08202152,6.059093582,4.896090676,3.059880328,5.452404488,,0.6209567627649739,0.8231865331804807,0.8691738951938859,,-0.1788928628793778,0.0813655456246138,-0.0600219899032855
Mamdc4,3.542256394,3.593939351,3.393072337,4.984352003,4.420668084,5.459996592,4.828340198,3.931709179,3.962152733,5.452404488,,0.7984001081272565,0.8076897013392745,0.7563916566901363,,-0.09295909016149775,0.08860564812733,-0.11278767484357571
null1210,4.748959122,3.626611526,6.16213137,4.589906881,4.564820304,5.356325771,4.481204629,3.449518431,4.589820492,5.452404488,,0.9740938161723242,0.6061323545998004,0.41006787047145443,,-0.01184448843864707,-0.18639593438770474,0.2937438523237697
Ccdc65,3.970441233,3.03851236,4.992106427,3.693440693,2.931095143,4.630630021,4.007837942,3.894617583,4.785966667,5.452404488,,0.08530181398997645,0.025413316468642894,0.6533333471084821,,-0.5701038009796597,-0.6959097898361276,0.16271635377988466
Gucy1a2,16.50457924,11.20655634,13.7672935,2.402529383,6.294646946,4.388731438,2.840200117,7.75214357,5.609780601,5.452404488,,0.9713841498960974,0.471669166397266,0.8572232859649387,,-0.01308377099219855,-0.25802602578935435,0.06555028870924039
Bend6,11.28850939,14.34308523,9.984212853,6.956577616,4.468718824,7.637083841,9.057082594,7.826326762,6.786657651,5.452404488,,0.34458753851984947,0.2836805794537631,0.9177108232308167,,-0.3346409287312099,-0.3764115239653858,-0.037671324331875394
Gins1,7.863030677,3.234545416,5.694121393,7.386881386,4.564820304,6.496704806,5.964420245,6.565212497,7.218179235,5.452404488,,0.19410514974470328,0.3518852126105228,0.9256402653609849,,-0.44802754438420733,-0.3299022212212055,-0.03403241067277423
Prkx,7.746252993,7.579944812,6.552139685,8.211630279,13.40615647,5.459996592,5.11236021,7.715051974,8.081222405,5.452404488,,0.0007134031671153412,0.0018983093850035405,0.6690899151213809,,0.8828649763264186,0.8487782618834983,-0.15493942370365832
Stx3,13.07910053,14.73515134,10.17921701,12.12022286,17.29826642,8.051767126,7.384520303,15.54137874,12.7887306,5.452404488,,0.08461159419947056,0.11099045457302611,0.8019031634373766,,0.5711325189469706,0.5350799276669432,-0.09131620554521311
Palm,17.24417124,23.22991708,14.11830099,10.7934529,22.96825374,8.950247578,7.289846966,14.20608128,14.12252459,5.452404488,,0.05627752164281612,0.1438402588733062,0.715314019602325,,0.6191743277521345,0.4970623238145064,-0.1324409077209297
Rps6ka6,0.311407156,0.032672176,0.54601164,3.334854218,1.777877382,4.768857783,11.89728271,1.780396609,1.294564754,5.483740146,,0.4630920096623749,0.8871454047161359,0.6685896381699874,,-0.2628668032414978,-0.05172887007634801,0.15518544471672446
Pdf,7.084512788,5.19487597,5.850124719,5.414655773,6.198545466,6.358477044,6.027535803,5.22991504,5.060571312,5.483740146,,0.7110435650972512,0.7942470556202105,0.6592666992510474,,0.13450128125115346,0.09490878608224113,0.15978088446884314
null1211,2.763738505,2.87515148,2.925062359,5.342938478,3.651856243,5.148984128,6.343113594,4.376808331,5.099800547,5.483740146,,0.33343458300900636,0.794293995590321,0.8948935966968458,,-0.34198290754187705,-0.09488673747676303,-0.04816018907143371
Naif1,5.838884166,4.933498563,4.680099775,5.450514421,5.910241025,5.28721189,5.396380222,5.118640252,5.570551367,5.483740146,,0.38913582351999376,0.18953160883005876,0.12702431880390744,,0.30644468176712597,0.4521508312455517,-0.515761768609278
9930012K11Rik,5.138218066,3.75730023,6.045128876,5.701524954,4.757023264,5.909236818,6.690249164,6.268479729,6.237448361,5.483740146,,0.20635060395444668,0.28848501486726763,0.14361427248369313,,-0.4372591553614696,-0.37295383388720404,0.4973044715347492
Clip4,5.254995749,4.802809859,8.892189573,7.530315976,10.09065541,4.941642485,7.258289187,4.85899908,7.57124235,5.483740146,,0.018478174044011923,0.0346004850114304,0.5081028377701603,,0.7216057937731233,0.6684502740943044,0.23787677985659678
Rps6ka1,6.305994899,6.534435183,4.485095618,8.928803229,28.34993663,7.982653245,7.352962524,8.12305953,7.688930055,5.483740146,,0.00018175392882409413,0.00020914333469957457,0.975531035076195,,0.9176778220529513,0.9146580066202995,0.011187212552781496
Xkr8,8.407993199,6.665123887,8.112172943,8.534358107,8.793285428,6.80771727,6.595575827,9.235807411,7.72815929,5.483740146,,0.25298366200977435,0.28115811776248756,0.48831621065285946,,0.3992975548705546,0.37823955556525923,0.24873954514214336
Pqlc2,7.434845838,7.51460046,6.435137191,6.382839256,8.601082468,6.634932567,5.207033547,6.676487285,7.845846995,5.483740146,,0.06323946828214753,0.14911182629493447,0.5376774552424424,,0.6061186032622445,0.491478296466895,-0.22196364903432697
Pyroxd2,0.272481261,0.392066111,0.312006652,0.179293238,1.633725161,2.799112177,8.489042571,3.449518431,1.883003279,5.515075804,,0.3848425914873653,0.6106162007735412,0.6191321154001572,,-0.30909006806440253,-0.18411976767315685,0.17981295288532695
E130218I03Rik,4.671107333,6.109696896,4.758101438,4.948493356,5.333632145,5.183541068,5.017686873,6.157204941,4.982112842,5.515075804,,0.959195553621728,0.9895072103621937,0.8856601448699987,,0.018659957129332758,0.0047968142048458035,-0.05241339910346469
null1212,5.449625221,5.227548146,4.446094786,5.988394134,5.814139545,6.185692342,4.796782419,5.78628898,5.531322132,5.515075804,,0.7554069127776702,0.48651558700254804,0.35317983932874725,,0.11325554501641596,0.2497373207116564,-0.32906677164352033
Borcs6,5.916735955,4.704793332,6.435137191,6.741425731,6.967357306,7.395185258,5.743515792,6.231388133,6.158989891,5.515075804,,0.35719178294412746,0.3805232372775859,0.20237972839862506,,0.3264875314013424,0.3117661104205068,0.4407093612826071
Ccbe1,58.46669345,154.343359,24.76552798,31.37631657,50.30912483,15.17049686,5.554169117,20.91966016,19.53615902,5.515075804,,0.5217498640655638,0.5865453599782271,0.2817167350557587,,0.23048786509192967,0.19641107713846365,-0.37783396321019097
Samd5,5.52747701,2.385068842,2.964063191,4.195461758,2.018131082,5.805565997,6.848038059,4.228441947,2.039920219,5.546411462,,0.08452097790508482,0.23800721137223702,0.7759339536351156,,-0.5712679755058742,-0.4110218422578635,0.1035328472198236
Gata6,13.42943358,20.97553694,5.655120562,15.45507708,29.07069773,5.079870247,4.891455757,6.305571325,3.844465028,5.546411462,,0.003663052217989418,0.0022630748624884703,0.3678911443366962,,0.8201316240760022,0.8416256836571878,-0.31967912342878635
Rab36,4.126144811,3.495922823,5.07010809,4.159603111,3.123298103,4.492402259,5.711958013,4.117167159,4.668278962,5.546411462,,0.05447179159510933,0.06638341943253859,0.5516316500177783,,-0.6227332044518744,-0.6005319418948043,0.21457846473702039
Spsb1,8.914029827,5.782975137,5.772123056,5.271221183,7.207611007,8.397336531,5.554169117,5.04445706,5.688239071,5.546411462,,0.7313139513202085,0.8913280423901446,0.9363174441390661,,0.1247513381474703,0.04980194595655242,-0.02913674858552956
Slc27a5,5.17714396,6.991845646,6.240133033,7.351022739,8.120575067,6.462147865,5.80663135,6.676487285,5.766697541,5.546411462,,0.007803056268446066,0.0042010562638142915,0.7754023283162053,,0.7798494898116499,0.813463226817424,0.10378388143215356
Tmem218,4.82681091,4.116694165,7.098151325,6.239404666,5.237530665,5.909236818,7.416078083,5.78628898,6.158989891,5.546411462,,0.5840990137913903,0.673487766152055,0.07446082545586843,,-0.1976704742575757,-0.15277916085229779,0.5869299934948815
null1213,14.32472915,15.68264444,24.21951634,20.36771178,70.87484156,7.084172793,6.15376692,4.784815888,8.59120246,5.546411462,,2.8337139408453212e-08,0.0003047723397758055,0.8696797753202443,,0.991004642789585,0.905981261682637,0.059788222728615545
Usp49,5.449625221,2.15636361,4.251090629,4.840917413,3.459653283,4.803414723,4.039395722,3.857525987,3.922923498,5.57774712,,0.3001499320401602,0.358094986214244,0.8285271322983231,,-0.3646851290711668,-0.32590888179187194,-0.07887649781107281
Rnf128,4.865736805,1.241542685,10.76422948,3.621723398,2.979145883,9.745057208,5.995978024,6.342662921,3.962152733,5.57774712,,0.39278817378585373,0.16006158036414023,0.006584623931540421,,-0.3042053226905012,-0.48025082958385645,0.7896714912897682
null1214,4.009367127,4.312727221,4.953105595,5.773242249,7.063458786,4.976199426,5.648842454,4.636449503,4.942883607,5.57774712,,0.018703486006551667,0.006047165219755245,0.8651939773960606,,0.7206741964066776,0.7944183255435322,0.06186180513397414
Lysmd2,4.087218916,3.887988934,5.928126382,5.271221183,4.901175484,5.563667413,5.743515792,4.154258755,5.413634427,5.57774712,,0.8588663327268542,0.82948263137838,0.3205143436290277,,-0.06478952952027298,-0.07843149014521812,0.35064816861917114
Zscan22,5.761032377,6.142369072,6.396136359,6.346980609,5.910241025,5.529110473,5.301706885,7.232861225,6.982803826,5.57774712,,0.9218615569463602,0.7710874372880797,0.8278019489165029,,-0.0357661486837864,-0.10582285651975185,0.07921430273562648
null1215,7.240216366,7.024517822,5.61611973,7.135870854,5.718038065,6.531261746,4.544320187,6.973220053,7.17895,5.57774712,,0.6113306371591323,0.6671159732100297,0.198449454732642,,-0.18375764183025028,-0.15591048453305245,-0.4441631942981116
null1216,1.479183989,1.731625323,3.315070674,4.303037701,1.873978862,5.079870247,6.090651361,3.634976411,4.432903552,5.609082778,,0.14137224536411935,0.31047725398266096,0.6594250275527476,,-0.49971954435454186,-0.35750605074860964,0.15970266978884837
null1217,4.865736805,5.554269905,4.446094786,5.629807659,5.814139545,4.907085545,6.090651361,4.080075563,4.668278962,5.609082778,,0.3466955539314499,0.10406434563493963,0.2424600265579844,,0.33326691673379993,0.5439668604283613,-0.4074938982365178
null1218,3.5033305,3.03851236,3.549075663,4.374754996,4.372617344,4.388731438,5.80663135,4.673541099,4.707508197,5.609082778,,0.5631667166815602,0.9012245618963906,0.9290297521080255,,-0.2085288039166009,-0.04524700607019981,0.032477777974839
Col6a5,3.697959972,0.294049583,5.88912555,3.083843686,1.681775902,0.829366571,0.504924465,2.930236086,4.903654372,5.609082778,,0.6401475048346233,0.3354372202651513,0.9238029119362364,,-0.16927127556421653,-0.34065541266051275,-0.03487534210845379
Mthfd2l,6.111365427,7.220550877,6.474138022,5.450514421,4.901175484,4.976199426,4.544320187,6.008838556,5.099800547,5.609082778,,0.733222523355566,0.41388748664029074,0.7948346218182156,,-0.12383712807345854,-0.2914599054678064,-0.09463281506757236
Zfp606,4.437551966,4.410743748,5.187110584,5.844959544,6.246596206,6.220249282,5.932862466,4.896090676,5.217488252,5.609082778,,0.304433343564082,0.17767543418228407,0.4928310442094744,,0.3616918875995611,0.4631200288129013,0.246244676874776
null1219,4.515403755,4.835482035,5.421115573,5.378797126,4.853124744,5.840122937,5.491053559,5.675014192,5.256717487,5.609082778,,0.24619627033196823,0.2796407255232657,0.15862634767740344,,-0.40456160608821834,-0.3793434865196278,0.4816954813536266
Kcnab2,7.707327099,6.07702472,7.800166292,6.418697904,5.910241025,5.010756366,5.396380222,6.639395689,6.158989891,5.609082778,,0.9785656812908569,0.6804346114125311,0.732981102945751,,0.00979948668550018,-0.14937568345184166,0.1239527340284988
